Trade Date,Symbol,Quantity,Buy Value,Sell Value,Realized P&L,Charges,Net P&L,Realized P&L Pct
2026-04-22,SENSEX26APR77400PE,1246,4275802.44,4260854.79,-14947.66,10546.71,-25494.37,-0.6
2026-04-22,BANKNIFTY26APR48800PE,5542,4896484.47,4930136.43,33651.96,12164.3,21487.66,0.44
2026-04-22,SENSEX26APR75500CE,4458,4390277.35,4395169.39,4892.04,10865.07,-5973.03,-0.14
2026-04-22,NIFTY26APR22300PE,7606,4565817.13,4577808.22,11991.09,11310.32,680.77,0.01
2026-04-22,NIFTY26APR22600CE,9086,4284111.5,4354316.56,70205.06,10723.93,59481.13,1.39
2026-04-22,SENSEX26APR80200PE,8225,4866718.15,4968067.39,101349.24,12215.64,89133.6,1.83
2026-04-22,BANKNIFTY26APR52500PE,6307,4650906.64,4659944.63,9038.0,11514.37,-2476.37,-0.05
2026-04-22,BANKNIFTY26APR53200CE,3338,4721334.62,4754242.22,32907.6,11731.71,21175.89,0.45
2026-04-22,NIFTY26APR22800CE,8437,4551297.93,4589443.64,38145.71,11322.72,26822.99,0.59
2026-04-22,SENSEX26APR78700PE,5154,4363514.61,4441570.52,78055.91,10933.87,67122.04,1.54
2026-04-23,BANKNIFTY26APR54000CE,7946,4541071.34,4534232.69,-6838.65,11214.73,-18053.38,-0.4
2026-04-23,SENSEX26APR83300PE,2125,4007478.27,4051567.53,44089.26,9994.78,34094.48,0.85
2026-04-23,NIFTY26APR25900PE,9768,4445487.85,4479159.87,33672.02,11053.98,22618.04,0.51
2026-04-23,NIFTY26APR22700PE,8419,4492353.25,4564892.14,72538.9,11240.92,61297.98,1.36
2026-04-23,BANKNIFTY26APR50900PE,3440,4632083.0,4649224.19,17141.19,11482.95,5658.24,0.12
2026-04-23,BANKNIFTY26APR49100PE,3661,4836511.2,4832690.86,-3820.34,11947.66,-15768.0,-0.33
2026-04-23,BANKNIFTY26APR52900PE,4192,4354440.43,4414281.31,59840.88,10878.0,48962.88,1.12
2026-04-23,SENSEX26APR76700CE,3525,4763875.36,4823119.3,59243.95,11884.93,47359.02,0.99
2026-04-23,NIFTY26APR22900PE,3037,4865838.86,4940570.73,74731.87,12164.48,62567.39,1.29
2026-04-23,NIFTY26APR24900PE,8379,4617713.48,4665874.01,48160.53,11504.67,36655.86,0.79
2026-04-23,BANKNIFTY26APR50600CE,1566,4114078.33,4158285.92,44207.59,10257.45,33950.14,0.83
2026-04-23,NIFTY26APR23100CE,1447,4565363.84,4788610.21,223246.37,11698.12,211548.25,4.63
2026-04-23,SENSEX26APR81600PE,1736,4105603.98,4180536.63,74932.65,10293.15,64639.5,1.57
2026-04-24,BANKNIFTY26APR48500PE,3084,4892751.23,4933167.77,40416.54,12167.56,28248.98,0.58
2026-04-24,NIFTY26APR22700CE,9263,4477802.27,4445501.21,-32301.05,11012.08,-43313.13,-0.97
2026-04-24,NIFTY26APR23000CE,3947,4550746.53,4657640.67,106894.14,11447.93,95446.21,2.1
2026-04-24,NIFTY26APR24200CE,7531,4007225.64,3963484.78,-43740.86,9832.46,-53573.32,-1.34
2026-04-24,NIFTY26APR24300PE,3756,4291153.77,4474482.63,183328.86,10949.53,172379.33,4.02
2026-04-24,NIFTY26APR25900PE,2543,4104216.23,4144581.97,40365.75,10226.09,30139.66,0.73
2026-04-24,NIFTY26APR23400CE,2387,4741420.49,4708610.63,-32809.86,11660.17,-44470.03,-0.94
2026-04-24,NIFTY26APR24800CE,5106,4272975.24,4339317.51,66342.27,10689.4,55652.87,1.3
2026-04-24,SENSEX26APR80600PE,4693,4900895.42,4929920.97,29025.55,12166.64,16858.91,0.34
2026-04-24,BANKNIFTY26APR52800CE,3008,4496681.87,4626503.24,129821.37,11357.03,118464.34,2.63
2026-04-24,SENSEX26APR80900PE,2892,4025922.28,4066227.65,40305.37,10033.22,30272.15,0.75
2026-04-24,SENSEX26APR78900CE,5570,4830716.36,4857132.21,26415.84,11989.06,14426.78,0.3
2026-04-24,SENSEX26APR75100CE,5093,4261696.52,4232838.55,-28857.97,10486.37,-39344.34,-0.92
2026-04-24,BANKNIFTY26APR52800CE,9874,4645063.06,4689630.61,44567.55,11565.39,33002.16,0.71
2026-04-24,SENSEX26APR76700CE,4866,4078496.87,4123423.13,44926.26,10171.17,34755.09,0.85
2026-04-24,BANKNIFTY26APR51100CE,5426,4928187.17,5059970.77,131783.6,12423.01,119360.59,2.42
2026-04-24,SENSEX26APR75900PE,8246,4941433.88,4923036.69,-18397.19,12179.14,-30576.33,-0.62
2026-04-27,BANKNIFTY26APR50100PE,6874,4614982.05,4666413.98,51431.93,11503.97,39927.96,0.87
2026-04-27,SENSEX26APR77400CE,2758,4521507.54,4593331.18,71823.64,11311.38,60512.26,1.34
2026-04-27,SENSEX26APR83300PE,7169,4886245.93,4920245.84,33999.9,12139.73,21860.17,0.45
2026-04-27,SENSEX26APR79500PE,3111,4803584.41,4763483.74,-40100.68,11799.8,-51900.48,-1.08
2026-04-27,NIFTY26APR26000PE,7725,4304397.24,4355714.41,51317.18,10739.1,40578.08,0.94
2026-04-27,SENSEX26APR83600PE,6019,4714045.19,4808271.03,94225.83,11826.65,82399.18,1.75
2026-04-27,NIFTY26APR23100PE,8496,4803133.13,4814260.61,11127.48,11893.0,-765.52,-0.02
2026-04-27,BANKNIFTY26APR50200CE,9236,4482655.21,4534258.33,51603.12,11178.5,40424.62,0.9
2026-04-27,NIFTY26APR25300CE,4215,4650495.96,4723169.47,72673.51,11630.51,61043.0,1.31
2026-04-27,SENSEX26APR82200PE,7636,4073179.29,4096790.39,23611.11,10118.84,13492.27,0.33
2026-04-27,NIFTY26APR25200PE,3766,4112922.84,4166252.21,53329.37,10271.4,43057.97,1.05
2026-04-27,SENSEX26APR78300CE,8274,4091679.02,4207076.18,115397.15,10333.36,105063.79,2.57
2026-04-27,BANKNIFTY26APR49900CE,7297,4065362.99,4156814.44,91451.45,10224.49,81226.96,2.0
2026-04-27,NIFTY26APR22700CE,6185,4084588.32,4080647.69,-3940.63,10096.2,-14036.83,-0.34
2026-04-27,NIFTY26APR23600PE,5946,4150348.38,4194554.55,44206.17,10346.74,33859.43,0.82
2026-04-27,NIFTY26APR23300CE,4432,4685450.51,4751123.62,65673.12,11703.68,53969.44,1.15
2026-04-27,NIFTY26APR22800PE,1424,4013585.65,4064356.57,50770.92,10022.12,40748.8,1.02
2026-04-27,NIFTY26APR25400PE,6821,4358819.94,4382879.75,24059.81,10822.91,13236.9,0.3
2026-04-27,NIFTY26APR22900CE,6610,4790274.94,4794298.87,4023.93,11848.26,-7824.33,-0.16
2026-04-27,BANKNIFTY26APR48100CE,8073,4304187.41,4272725.53,-31461.87,10586.19,-42048.06,-0.98
2026-04-28,NIFTY26APR25700CE,6742,4023807.62,4121405.99,97598.37,10133.49,87464.88,2.17
2026-04-28,BANKNIFTY26APR50300CE,1489,4303208.22,4454879.02,151670.79,10920.92,140749.87,3.27
2026-04-28,NIFTY26APR25500CE,1343,4131702.01,4132021.27,319.26,10220.04,-9900.78,-0.24
2026-04-28,SENSEX26APR80300PE,7831,4418662.74,4435441.6,16778.86,10956.84,5822.02,0.13
2026-04-28,NIFTY26APR23300CE,4763,4068950.94,4067222.51,-1728.43,10061.78,-11790.21,-0.29
2026-04-28,NIFTY26APR25700CE,6810,4911631.58,4970210.56,58578.98,12247.48,46331.5,0.94
2026-04-28,BANKNIFTY26APR51000CE,7605,4551815.66,4674019.28,122203.62,11478.75,110724.87,2.43
2026-04-28,NIFTY26APR23200CE,9544,4721239.13,4734223.0,12983.87,11694.79,1289.08,0.03
2026-04-28,SENSEX26APR81800PE,3878,4085161.61,4119897.67,34736.06,10168.82,24567.24,0.6
2026-04-28,NIFTY26APR24400CE,3772,4000721.62,4042888.54,42166.91,9974.61,32192.3,0.8
2026-04-28,SENSEX26APR81900CE,5842,4862596.52,4888022.78,25426.26,12065.72,13360.54,0.27
2026-04-28,BANKNIFTY26APR52900CE,9265,4186872.34,4272105.65,85233.31,10512.19,74721.12,1.78
2026-04-28,SENSEX26APR82600CE,3025,4341642.27,4333513.7,-8128.57,10721.36,-18849.93,-0.43
2026-04-29,BANKNIFTY26APR50100CE,7542,4840537.54,4826688.06,-13849.48,11939.11,-25788.59,-0.53
2026-04-29,BANKNIFTY26APR51700CE,7014,4153448.3,4199514.98,46066.68,10357.8,35708.88,0.86
2026-04-29,NIFTY26APR25700PE,7318,4948866.25,5049520.91,100654.66,12416.61,88238.05,1.78
2026-04-29,SENSEX26APR82400PE,8284,4186128.54,4251696.28,65567.74,10474.16,55093.58,1.32
2026-04-29,BANKNIFTY26APR48900PE,8885,4324271.13,4311562.18,-12708.94,10670.16,-23379.1,-0.54
2026-04-29,BANKNIFTY26APR49200CE,5858,4245529.86,4312153.73,66623.87,10622.35,56001.52,1.32
2026-04-29,BANKNIFTY26APR49900CE,6841,4537010.94,4568564.94,31553.99,11275.41,20278.58,0.45
2026-04-29,NIFTY26APR24100CE,6875,4673913.81,4637798.81,-36114.99,11487.89,-47602.88,-1.02
2026-04-29,SENSEX26APR84600PE,1496,4746033.26,4786885.91,40852.65,11807.14,29045.51,0.61
2026-04-29,NIFTY26APR26000PE,5896,4562015.79,4664724.19,102708.4,11467.97,91240.43,2.0
2026-04-29,NIFTY26APR24300PE,3592,4512783.23,4525393.15,12609.92,11180.89,1429.03,0.03
2026-04-29,BANKNIFTY26APR48800PE,4584,4737120.53,4735797.73,-1322.8,11707.56,-13030.36,-0.28
2026-04-29,SENSEX26APR76000PE,6188,4044706.18,4070838.1,26131.93,10053.38,16078.55,0.4
2026-04-29,SENSEX26APR75300CE,9381,4194147.83,4301849.18,107701.36,10571.47,97129.89,2.32
2026-04-29,NIFTY26APR24200CE,7150,4378657.43,4435239.38,56581.95,10931.62,45650.33,1.04
2026-04-29,SENSEX26APR77500PE,3218,4786137.49,4791416.59,5279.1,11840.39,-6561.29,-0.14
2026-04-29,NIFTY26APR25900CE,6178,4662492.31,4698383.06,35890.75,11592.33,24298.42,0.52
2026-04-29,SENSEX26APR75900CE,9983,4468654.55,4561368.72,92714.17,11219.71,81494.46,1.82
2026-04-30,NIFTY26APR22900PE,4646,4231355.52,4212878.47,-18477.05,10430.78,-28907.83,-0.68
2026-04-30,BANKNIFTY26APR51400PE,8735,4870522.25,4965750.86,95228.61,12213.74,83014.87,1.7
2026-04-30,BANKNIFTY26APR49600PE,9905,4681257.48,4801688.63,120431.15,11794.17,108636.98,2.32
2026-04-30,NIFTY26APR23700PE,6054,4221806.25,4352894.0,131087.75,10682.62,120405.13,2.85
2026-04-30,BANKNIFTY26APR48400PE,1920,4000363.16,4015660.8,15297.65,9924.26,5373.39,0.13
2026-04-30,SENSEX26APR75600PE,4392,4404126.31,4388858.51,-15267.8,10862.05,-26129.85,-0.59
2026-04-30,BANKNIFTY26APR49500PE,7251,4834319.58,4890481.89,56162.32,12052.69,44109.63,0.91
2026-04-30,BANKNIFTY26APR52300PE,2677,4214864.53,4301113.01,86248.48,10582.98,75665.5,1.8
2026-04-30,BANKNIFTY26APR51700CE,9923,4188220.18,4244416.16,56195.98,10462.05,45733.93,1.09
2026-04-30,NIFTY26APR24700PE,5506,4458259.81,4446821.03,-11438.79,11002.38,-22441.17,-0.5
2026-04-30,NIFTY26APR22700CE,4777,4046898.74,4101902.17,55003.43,10111.93,44891.5,1.11
2026-04-30,NIFTY26APR26000CE,5699,4571140.87,4561056.61,-10084.27,11282.78,-21367.05,-0.47
2026-04-30,SENSEX26APR81900PE,8285,4633667.16,4729615.06,95947.9,11631.93,84315.97,1.82
2026-04-30,BANKNIFTY26APR48900CE,2567,4340934.58,4395477.94,54543.36,10835.0,43708.36,1.01
2026-04-30,SENSEX26APR83000CE,2205,4449215.29,4409151.46,-40063.83,10927.41,-50991.24,-1.15
2026-04-30,BANKNIFTY26APR52100CE,6844,4840209.66,5009815.97,169606.31,12276.04,157330.27,3.25
2026-04-30,BANKNIFTY26APR51900CE,1291,4368763.39,4342913.71,-25849.68,10755.51,-36605.19,-0.84
2026-04-30,NIFTY26APR22200PE,9616,4047783.86,4012984.87,-34798.99,9948.78,-44747.77,-1.11
2026-04-30,SENSEX26APR77200CE,2508,4227727.91,4222844.89,-4883.02,10446.88,-15329.9,-0.36
2026-05-04,BANKNIFTY26MAY49200PE,7265,4185978.73,4206790.72,20811.99,10391.39,10420.6,0.25
2026-05-04,NIFTY26MAY23300PE,9037,4481239.22,4907928.85,426689.64,11865.55,414824.09,9.26
2026-05-04,SENSEX26MAY78600CE,8882,4643718.15,4708906.67,65188.53,11600.05,53588.48,1.15
2026-05-04,NIFTY26MAY25800PE,4787,4915859.44,4963177.9,47318.46,12237.16,35081.3,0.71
2026-05-04,BANKNIFTY26MAY52400PE,2439,4312846.08,4420772.57,107926.49,10864.12,97062.37,2.25
2026-05-04,NIFTY26MAY25900CE,2351,4836161.65,4831140.91,-5020.74,11944.59,-16965.33,-0.35
2026-05-04,BANKNIFTY26MAY53600CE,9578,4031842.71,4050487.28,18644.57,10007.92,8636.65,0.21
2026-05-04,NIFTY26MAY26000PE,1559,4533932.29,4572053.68,38121.39,11279.92,26841.47,0.59
2026-05-04,NIFTY26MAY25800PE,5209,4679114.28,4680799.79,1685.5,11570.28,-9884.78,-0.21
2026-05-04,SENSEX26MAY77200PE,2745,4057564.61,4227888.52,170323.91,10350.49,159973.42,3.94
2026-05-05,BANKNIFTY26MAY51700PE,6261,4350051.5,4490148.09,140096.59,11014.94,129081.65,2.97
2026-05-05,SENSEX26MAY79400CE,9896,4374900.66,4450682.15,75781.5,10957.72,64823.78,1.48
2026-05-05,BANKNIFTY26MAY52200PE,5537,4952471.88,5012195.28,59723.4,12350.14,47373.26,0.96
2026-05-05,SENSEX26MAY78200CE,9038,4986519.99,5066205.54,79685.55,12470.71,67214.84,1.35
2026-05-05,SENSEX26MAY84000CE,6838,4661502.26,4712139.59,50637.33,11617.04,39020.29,0.84
2026-05-05,SENSEX26MAY84700PE,8903,4448448.56,4480980.51,32531.95,11059.17,21472.78,0.48
2026-05-05,NIFTY26MAY25500CE,8863,4219399.22,4265948.4,46549.18,10521.06,36028.12,0.85
2026-05-05,NIFTY26MAY25100CE,1656,4600302.77,4687039.36,86736.59,11532.83,75203.76,1.63
2026-05-05,SENSEX26MAY79800CE,5422,4095511.76,4129034.75,33522.99,10192.07,23330.92,0.57
2026-05-05,SENSEX26MAY82900PE,2238,4914924.7,4918528.15,3603.45,12154.38,-8550.93,-0.17
2026-05-05,BANKNIFTY26MAY53100CE,8595,4782507.18,4915342.33,132835.15,12066.28,120768.87,2.53
2026-05-05,SENSEX26MAY77200PE,6246,4200517.76,4253710.56,53192.8,10486.8,42706.0,1.02
2026-05-05,NIFTY26MAY25400CE,7559,4438674.48,4426355.76,-12318.71,10952.54,-23271.25,-0.52
2026-05-05,SENSEX26MAY81800PE,6107,4941802.86,5003480.13,61677.27,12327.47,49349.8,1.0
2026-05-05,BANKNIFTY26MAY51500PE,9932,4740356.05,4733229.26,-7126.79,11704.84,-18831.63,-0.4
2026-05-05,BANKNIFTY26MAY53000PE,2282,4194274.66,4240135.67,45861.02,10457.93,35403.09,0.84
2026-05-05,SENSEX26MAY81400CE,3213,4656844.05,4719887.66,63043.61,11628.41,51415.2,1.1
2026-05-05,BANKNIFTY26MAY53400PE,4567,4204365.23,4380022.62,175657.39,10721.73,164935.66,3.92
2026-05-05,BANKNIFTY26MAY52100CE,7902,4105088.94,4120746.73,15657.79,10182.75,5475.04,0.13
2026-05-06,NIFTY26MAY22900CE,1041,4248834.14,4226541.13,-22293.01,10466.79,-32759.8,-0.77
2026-05-06,NIFTY26MAY22700CE,6341,4137380.04,4249030.05,111650.01,10438.98,101211.03,2.45
2026-05-06,SENSEX26MAY84200PE,8926,4522749.55,4583311.66,60562.11,11293.7,49268.41,1.09
2026-05-06,BANKNIFTY26MAY53200CE,4493,4123280.32,4113593.08,-9687.24,10180.88,-19868.12,-0.48
2026-05-06,NIFTY26MAY22900CE,3131,4398836.64,4504168.86,105332.23,11071.05,94261.18,2.14
2026-05-06,BANKNIFTY26MAY52400PE,4455,4883115.7,5002101.94,118986.25,12288.48,106697.77,2.19
2026-05-06,SENSEX26MAY77000CE,2842,4897765.69,5066840.97,169075.28,12416.77,156658.51,3.2
2026-05-06,NIFTY26MAY22000PE,6319,4938834.92,5055783.96,116949.04,12421.91,104527.13,2.12
2026-05-06,NIFTY26MAY24200CE,9558,4494776.26,4703653.01,208876.75,11497.88,197378.87,4.39
2026-05-06,BANKNIFTY26MAY50300PE,8770,4175889.68,4197405.86,21516.18,10367.85,11148.33,0.27
2026-05-06,NIFTY26MAY23500PE,6327,4898450.07,4942310.98,43860.9,12187.93,31672.97,0.65
2026-05-06,NIFTY26MAY22500CE,4576,4274756.83,4291276.77,16519.94,10602.06,5917.88,0.14
2026-05-06,BANKNIFTY26MAY50800CE,6256,4739403.13,4847978.53,108575.4,11915.5,96659.9,2.04
2026-05-06,SENSEX26MAY76800CE,8247,4608409.05,4587579.97,-20829.08,11354.76,-32183.84,-0.7
2026-05-06,SENSEX26MAY78200CE,1374,4215819.97,4240367.64,24547.66,10471.74,14075.92,0.33
2026-05-07,NIFTY26MAY24200PE,3845,4354187.7,4522447.99,168260.29,11076.98,157183.31,3.61
2026-05-07,NIFTY26MAY22700PE,8235,4060547.64,4040029.29,-20518.35,10006.49,-30524.84,-0.75
2026-05-07,BANKNIFTY26MAY52800CE,6093,4340036.1,4393254.11,53218.01,10830.34,42387.67,0.98
2026-05-07,BANKNIFTY26MAY52100CE,4644,4279629.1,4314619.39,34990.29,10648.06,24342.23,0.57
2026-05-07,BANKNIFTY26MAY49700PE,5328,4542297.17,4528318.4,-13978.78,11204.6,-25183.38,-0.55
2026-05-07,NIFTY26MAY23800CE,1795,4066150.18,4048331.11,-17819.08,10025.26,-27844.34,-0.68
2026-05-07,BANKNIFTY26MAY49500PE,6735,4558095.67,4811419.6,253323.93,11735.6,241588.33,5.3
2026-05-07,BANKNIFTY26MAY52200PE,1094,4288062.77,4261655.59,-26407.17,10555.79,-36962.96,-0.86
2026-05-07,BANKNIFTY26MAY50100PE,3889,4851445.56,4938970.47,87524.91,12152.59,75372.32,1.55
2026-05-07,SENSEX26MAY80900PE,5326,4081705.39,4141091.45,59386.06,10205.69,49180.37,1.2
2026-05-07,BANKNIFTY26MAY52800CE,1856,4639569.49,4671900.88,32331.38,11529.34,20802.04,0.45
2026-05-07,NIFTY26MAY22900PE,3366,4303928.76,4372344.12,68415.36,10769.43,57645.93,1.34
2026-05-07,NIFTY26MAY23900CE,5723,4737802.89,4740282.97,2480.08,11716.24,-9236.16,-0.19
2026-05-07,NIFTY26MAY23800CE,2353,4052345.83,4023181.74,-29164.09,9970.38,-39134.47,-0.97
2026-05-07,NIFTY26MAY25400PE,5524,4975038.8,5037459.22,62420.43,12410.66,50009.77,1.01
2026-05-07,BANKNIFTY26MAY49600PE,7009,4224566.74,4279502.68,54935.93,10549.22,44386.71,1.05
2026-05-07,BANKNIFTY26MAY48900CE,5157,4306208.97,4357557.26,51348.29,10743.62,40604.67,0.94
2026-05-07,NIFTY26MAY24400PE,1376,4745670.91,4813189.68,67518.77,11855.34,55663.43,1.17
2026-05-08,NIFTY26MAY24800CE,1403,4744875.71,4798573.44,53697.74,11827.94,41869.8,0.88
2026-05-08,NIFTY26MAY25600PE,4489,4462266.42,4639619.68,177353.26,11359.81,165993.45,3.72
2026-05-08,NIFTY26MAY22800PE,5271,4509133.87,4598639.39,89505.51,11313.47,78192.04,1.73
2026-05-08,NIFTY26MAY23700PE,1421,4508201.96,4493359.71,-14842.25,11119.07,-25961.32,-0.58
2026-05-08,BANKNIFTY26MAY52100PE,4699,4416358.29,4464067.59,47709.3,11008.11,36701.19,0.83
2026-05-08,BANKNIFTY26MAY52200CE,9142,4440910.65,4488918.74,48008.1,11069.1,36939.0,0.83
2026-05-08,SENSEX26MAY77100CE,2049,4194703.2,4390995.34,196292.14,10735.93,185556.21,4.42
2026-05-08,NIFTY26MAY23500PE,1025,4764473.85,4779900.82,15426.97,11805.74,3621.23,0.08
2026-05-08,BANKNIFTY26MAY51500CE,3891,4687980.64,4714754.92,26774.28,11638.3,15135.98,0.32
2026-05-08,NIFTY26MAY22300PE,7475,4998342.19,5202305.23,203963.03,12728.61,191234.42,3.83
2026-05-11,NIFTY26MAY24900CE,8878,4286689.74,4338084.98,51395.24,10695.65,40699.59,0.95
2026-05-11,SENSEX26MAY79100PE,1208,4977677.85,4986236.55,8558.7,12318.0,-3759.3,-0.08
2026-05-11,SENSEX26MAY81400CE,3818,4351157.54,4346945.85,-4211.69,10752.0,-14963.69,-0.34
2026-05-11,BANKNIFTY26MAY52500CE,9617,4917739.0,4932950.52,15211.52,12182.68,3028.84,0.06
2026-05-11,SENSEX26MAY79100CE,6820,4307645.42,4329690.34,22044.92,10693.21,11351.71,0.26
2026-05-11,SENSEX26MAY75600CE,3319,4378837.1,4478938.5,100101.4,11012.18,89089.22,2.03
2026-05-11,SENSEX26MAY81700PE,2895,4484999.98,4540670.56,55670.58,11191.76,44478.82,0.99
2026-05-11,BANKNIFTY26MAY53400PE,3306,4066195.84,4106422.71,40226.87,10132.23,30094.64,0.74
2026-05-11,NIFTY26MAY22300CE,6596,4790397.31,4835406.85,45009.54,11924.02,33085.52,0.69
2026-05-11,SENSEX26MAY82600CE,2620,4943932.23,4958571.99,14639.76,12246.11,2393.65,0.05
2026-05-11,BANKNIFTY26MAY48200PE,1538,4509105.56,4758614.73,249509.17,11607.96,237901.21,5.28
2026-05-11,SENSEX26MAY81100PE,4403,4769105.26,4817436.64,48331.37,11877.72,36453.65,0.76
2026-05-11,SENSEX26MAY82200PE,7506,4400383.43,4415826.42,15442.99,10909.37,4533.62,0.1
2026-05-11,BANKNIFTY26MAY53400PE,8556,4667381.04,4671746.51,4365.47,11546.33,-7180.86,-0.15
2026-05-11,NIFTY26MAY23500PE,2604,4430054.78,4553969.08,123914.3,11182.12,112732.18,2.54
2026-05-11,BANKNIFTY26MAY48800PE,5860,4557860.58,4783064.06,225203.48,11683.25,213520.23,4.68
2026-05-12,NIFTY26MAY22500CE,2236,4674006.09,4704534.51,30528.42,11610.81,18917.61,0.4
2026-05-12,BANKNIFTY26MAY50300PE,2875,4567026.18,4665985.88,98959.7,11473.4,87486.3,1.92
2026-05-12,SENSEX26MAY84700CE,6333,4545657.46,4586057.0,40399.55,11312.98,29086.57,0.64
2026-05-12,BANKNIFTY26MAY49100PE,1277,4222921.44,4300228.78,77307.34,10586.36,66720.98,1.58
2026-05-12,SENSEX26MAY78800CE,4539,4565179.22,4572383.32,7204.1,11299.93,-4095.83,-0.09
2026-05-12,BANKNIFTY26MAY51400PE,2343,4060103.01,4124582.67,64479.67,10161.88,54317.79,1.34
2026-05-12,BANKNIFTY26MAY50700CE,3213,4243566.96,4301346.82,57779.86,10601.23,47178.63,1.11
2026-05-12,BANKNIFTY26MAY53300PE,6684,4174086.54,4186030.19,11943.65,10345.79,1597.86,0.04
2026-05-12,BANKNIFTY26MAY51400CE,7908,4530081.2,4598939.46,68858.26,11327.03,57531.23,1.27
2026-05-12,SENSEX26MAY84900CE,7283,4963031.86,5065979.26,102947.4,12455.71,90491.69,1.82
2026-05-12,NIFTY26MAY24900PE,3249,4825997.3,4813250.18,-12747.11,11905.34,-24652.45,-0.51
2026-05-12,BANKNIFTY26MAY49700CE,4339,4995076.16,5167709.72,172633.56,12662.9,159970.66,3.2
2026-05-12,SENSEX26MAY84600PE,1427,4668816.32,4635515.21,-33301.11,11480.52,-44781.63,-0.96
2026-05-12,NIFTY26MAY23600PE,3062,4931092.61,5128322.45,197229.84,12550.65,184679.19,3.75
2026-05-12,NIFTY26MAY24700CE,1070,4304120.74,4320492.92,16372.18,10674.09,5698.09,0.13
2026-05-12,BANKNIFTY26MAY52700PE,8336,4721451.17,4749655.88,28204.71,11723.34,16481.37,0.35
2026-05-12,BANKNIFTY26MAY48500CE,8281,4205170.03,4204547.33,-622.7,10399.18,-11021.88,-0.26
2026-05-12,BANKNIFTY26MAY51800CE,4626,4426168.33,4398156.4,-28011.93,10892.86,-38904.79,-0.88
2026-05-12,SENSEX26MAY84100PE,3689,4159286.89,4256065.04,96778.15,10465.53,86312.62,2.08
2026-05-12,SENSEX26MAY80500PE,5594,4229768.44,4286984.37,57215.93,10566.22,46649.71,1.1
2026-05-13,NIFTY26MAY25200CE,4581,4051560.76,4129029.89,77469.13,10164.76,67304.37,1.66
2026-05-13,NIFTY26MAY22100PE,7209,4497686.45,4588988.7,91302.24,11288.59,80013.65,1.78
2026-05-13,BANKNIFTY26MAY51500CE,8207,4248053.47,4241044.58,-7008.89,10493.0,-17501.89,-0.41
2026-05-13,NIFTY26MAY23300CE,5230,4161757.77,4266725.22,104967.45,10486.69,94480.76,2.27
2026-05-13,SENSEX26MAY81400PE,1162,4257267.02,4233518.87,-23748.15,10484.87,-34233.02,-0.8
2026-05-13,NIFTY26MAY25900CE,6507,4257500.31,4390282.27,132781.96,10773.62,122008.34,2.87
2026-05-13,NIFTY26MAY25200PE,8927,4838519.0,4891382.49,52863.49,12056.96,40806.53,0.84
2026-05-13,BANKNIFTY26MAY49700PE,9311,4420291.77,4479200.61,58908.83,11038.41,47870.42,1.08
2026-05-13,BANKNIFTY26MAY50900CE,9487,4623243.08,4699814.34,76571.26,11570.59,65000.67,1.41
2026-05-13,NIFTY26MAY24700CE,4926,4361822.23,4352141.56,-9680.67,10768.18,-20448.85,-0.47
2026-05-13,BANKNIFTY26MAY48800PE,6457,4585685.22,4614396.88,28711.66,11390.02,17321.64,0.38
2026-05-13,BANKNIFTY26MAY49100PE,3606,4523292.65,4583738.01,60445.36,11294.83,49150.53,1.09
2026-05-13,NIFTY26MAY22900CE,9674,4901697.71,4915167.62,13469.92,12139.98,1329.94,0.03
2026-05-13,BANKNIFTY26MAY51800PE,1020,4361250.11,4404042.04,42791.93,10863.38,31928.55,0.73
2026-05-13,BANKNIFTY26MAY52000CE,5709,4654495.85,4767421.49,112925.64,11714.46,101211.18,2.17
2026-05-13,SENSEX26MAY77400PE,2080,4925593.48,4984975.89,59382.41,12283.33,47099.08,0.96
2026-05-13,NIFTY26MAY26000CE,6653,4550625.94,4591189.89,40563.95,11325.52,29238.43,0.64
2026-05-14,SENSEX26MAY79500CE,7501,4023444.89,4103710.19,80265.3,10100.69,70164.61,1.74
2026-05-14,BANKNIFTY26MAY50500PE,4198,4170124.03,4248667.42,78543.4,10458.64,68084.76,1.63
2026-05-14,NIFTY26MAY22900CE,6157,4214633.64,4203715.66,-10917.98,10403.53,-21321.51,-0.51
2026-05-14,SENSEX26MAY80400PE,4474,4199596.76,4307055.06,107458.3,10584.44,96873.86,2.31
2026-05-14,BANKNIFTY26MAY52100CE,2119,4099002.54,4318891.15,219888.6,10543.76,209344.84,5.11
2026-05-14,BANKNIFTY26MAY49600CE,4125,4756864.62,4755583.75,-1280.87,11756.24,-13037.11,-0.27
2026-05-14,SENSEX26MAY79200CE,5491,4328752.68,4386347.49,57594.82,10810.62,46784.2,1.08
2026-05-14,NIFTY26MAY23900CE,7739,4107013.66,4151195.67,44182.01,10240.01,33942.0,0.83
2026-05-14,SENSEX26MAY78200CE,2869,4318896.71,4351071.51,32174.8,10739.56,21435.24,0.5
2026-05-14,SENSEX26MAY76400PE,5217,4989726.62,5012508.18,22781.56,12373.85,10407.71,0.21
2026-05-14,BANKNIFTY26MAY49100CE,6075,4824301.61,4898748.9,74447.28,12061.69,62385.59,1.29
2026-05-14,SENSEX26MAY84700CE,3952,4662063.78,4895773.76,233709.98,11955.46,221754.52,4.76
